RegionID,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07
73282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206800,190200,178500,183600,196600,197100,200300,192300,191900,213100,227800,235700,209200,201600,195600,193900,194900,201700,212200,215800,209300,211300,199700,200100,199400,211200,207800,206500,192400,198300,208600,214900,228600,2.28E+05,2.38E+05,224600,215700,210200,211500,218100,223300,219400,2.07E+05,199700,201600,200500,2.15E+05,2.18E+05,227800,213600,2.15E+05,210600,215100,212200,222400,218400,222700,219800,219100,211900,212500,219200,231700,236500,234600,229800,217900,231400,230900,231900,217600,221700,232300,235500,233500,236300,242500,241500,241900,250900,267800,267300,255300,2.45E+05,242200,249900,252900
399673,,,,,2.03E+05,193800,2.00E+05,1.94E+05,194700,167700,174100,1.64E+05,169300,155900,155800,1.45E+05,142600,135100,139200,135100,144400,135900,139300,131800,146700,146300,149700,138400,135600,128100,134400,1.30E+05,134300,128400,126600,128800,130700,135100,134500,131800,128800,120200,116600,113300,116800,1.14E+05,111100,1.07E+05,104500,103400,108600,1.13E+05,115600,118900,1.22E+05,133600,129700,128400,126500,1.33E+05,135400,142700,146800,157200,156200,157100,161300,170500,177200,178400,180800,178500,183700,177300,189600,186200,193400,190800,193500,190900,186800,191400,206800,212400,210100,211100,2.13E+05,221300,221800,222500,225700,227700,240900,237800,236700,232300,2.45E+05,241900,242200,237100,236500,240400,237600,244700,243400,2.52E+05,250300,254400,2.50E+05,253800,2.52E+05,260400,269500,275400,278500,273900,272700,274300,278500,287900,295900,305200,304800,300700,294300,296700,296900,302200,307200,305900,311600,310800,318200,308800,304600,302400,310900
72943,162900,154800,134600,126900,126600,128600,120300,102800,98200,91300,9.40E+04,8.30E+04,72700,6.70E+04,63600,64100,62900,6.60E+04,66900,68200,68900,6.60E+04,62800,58100,61500,64600,66400,63100,60900,58400,58500,55300,57400,58600,60900,62700,61300,66100,67600,6.90E+04,62500,60300,64600,64200,70300,67300,70200,66200,64900,68600,71600,77300,74800,74100,74200,78500,85600,96400,96600,9.00E+04,81100,75300,76900,78400,83600,85200,8.40E+04,8.90E+04,87700,97700,85400,89700,87800,97700,101500,96100,100300,99500,104900,107900,1.24E+05,124500,1.25E+05,1.13E+05,1.10E+05,119800,117400,124100,120100,124500,123700,120200,1.36E+05,145700,149200,138900,133200,137800,142100,143700,143100,146100,149500,154500,152800,152400,151900,152900,154900,154500,155500,160100,1.70E+05,1.67E+05,167700,160700,169100,167400,172500,168100,173800,177400,1.78E+05,176200,169700,175300,177800,1.77E+05,179300,188300,189500,188700,178400,196300,196100,192300,184100
399585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.30E+04,51800,53600,54500,58400,58400,59800,59400,59500,58300,58500,60600,6.20E+04,61900,64300,65900,68800,69600,70900,7.20E+04,7.10E+04,70500,69200,69400,70900,70300,72200,75500,81900,83500,81900,80300,81200,8.40E+04,84700,84200,82100,7.40E+04,75600,77300,87300,85600,85700,88400,93700,97700,101100,103300,104100,1.05E+05,98700,100300,99800,106800,109900,113800,117900,116100,115700,117100,123100,124400,118600,119400,122300,132200,132900,124900,124100,125300,138200,141300,142600,141600,146300,146800,149400,146800,151500,1.51E+05,151700,151100,150400,151800,154700,160500,163800,164100,164900,167200,169500,170700,169900,168800,170600,168800,1.70E+05,164200,170500,170800,176400,171500,173800,1.73E+05
66256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376800,3.71E+05,370900,370300,382200,3.88E+05,385800,380100,386900,394200,412100,400600,402800,384800,3.94E+05,3.92E+05,4.06E+05,414600,412800,397200,389500,390900,403200,400900,403200,3.86E+05,392800
73059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351700,360400,354500,360800,370600,397400,382600,391400,382100,405500,415700,412800,421500,420500,423600,415300,405900,391700,386800,367700,3.67E+05,381700,409800,403700,396600,382600,378600,368500,3.63E+05,405600,411400,430500,417900,409700,4.18E+05,403700,406900,396700,420200,429800,453800,431600,445700,435300,457800,454100,448400,441900,421700,406500,3.91E+05,403900
63646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187600,197900,201800,217500,215200,209800,2.12E+05,2.08E+05,217800,205600,2.14E+05,197500,2.10E+05,208900,213700,204300,184900,181500,181600,220300,225900,225800,176900,183100,191600,206300,199800,203500,207600,222100,217100,222800,202800,,,,,,,
73333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107900,103800,93600,110100,110700,103700,1.05E+05,109200,114900,118800,111400,1.04E+05,106700,1.20E+05,136900,143200,136700,140100,130500,130300,133500,141700,132900,1.30E+05,100700,128300,1.16E+05,129400,101500,94400,
72296,1.45E+05,131400,129600,126300,130200,109100,106300,86800,101400,90800,97100,96200,101500,101500,9.80E+04,96300,95100,87200,8.50E+04,85800,96400,97800,96700,80400,79700,75800,8.40E+04,83500,84500,83700,77300,69700,63700,63100,70100,72600,7.10E+04,68800,63200,68500,67700,73100,72400,75900,78500,77700,73100,70100,70600,74300,78400,81700,83900,77500,73600,72700,86800,91800,92800,8.50E+04,90900,90200,8.90E+04,89100,93400,96900,94400,92400,93700,94400,89600,86300,85700,91700,91800,92300,91500,99700,102400,108900,105500,104100,106700,112100,119800,122300,126800,123100,114300,111700,118400,127400,1.29E+05,131600,133800,1.43E+05,138900,142600,137400,140200,137600,133800,135400,132400,145300,145700,150600,148900,144200,141200,140900,148500,159900,159500,155500,154400,152700,158400,161200,161400,163200,160700,166700,168600,166300,1.63E+05,161100,170700,1.90E+05,201400,211900,202600,200100,186500,181500,,
81387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177900,178800,173500,164900,169300,177800,198900,204300,218200,2.22E+05,239600,241600,214900,191400,182100,203200,208100,187500,179500,161700,159300,169400,187600,198800,180500,179200,
77823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104100,105300,109800,103500,95200,94500,106700,117400,1.20E+05,128400,117300,1.17E+05,102600,119500,114500,1.24E+05,131900,137800,143700,133400,139500,134300,138800,1.36E+05,138100,141100,1.42E+05,119800,118600,118800,133300,127100,130800,130300,129200,126200,1.27E+05,126200,1.30E+05,122700,131100,133300,143900,1.43E+05,
93803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19E+05,2.20E+05,221900,234100,228800,216200,221300,231300,244700,256500,251100,226200,210700,190700,200400,190300,210900,224300,234400,226600,226600,225700,222800,211600,214500,230400,2.44E+05,252300,243200,248800,240200,243600,231900,226300,2.07E+05,221200,236100,259200,261600,265700,273300,263600,256900,259500,256700,264500,257800,268900,2.71E+05,270400,274900,277500,286900,2.95E+05,282500,272500,258100,270500,282600,,,,,,
93483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234200,226400,2.11E+05,210800,215300,222500,2.33E+05,239500,249700,2.44E+05,236500,232600,243700,253400,252400,246300,249300,257500,264500,267900,273200,277800,276100,266300,270400,282400,272500,275400,273200,292700,2.81E+05,281600,280500,288300,289800,297200,297300,304900,301100,310400,3.00E+05,312500,326400,344200,341400,355600,355700,371100,343900,340200,315100
72239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395300,3.93E+05,358600,374200,3.71E+05,351600,348100,342300,383600,376600,381200,363200,386500,384800,414900,420900,417200,3.97E+05,353800,374100,383500,409700,419500,415200,434500,471900,445200,421200,3.65E+05,402600,411100,4.23E+05,400900,403900,381800,388500,372600,396900,391900,426300,424800,456500,429100,4.14E+05,377400,395700,398800,410900,406200,414300,419200,427400,430400,496500,5.07E+05,497300,436900,456100,470100,469300,436800,428100,430100,419700,4.31E+05,420400,436900,490500,498300,506300,450300,495100,493300,4.86E+05,447300,432500,4.72E+05,5.28E+05,524600,513800,457700,5.04E+05,506300,537800
60571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159300,1.70E+05,156100,1.73E+05,1.75E+05,186300,186900,1.84E+05,172400,190900,182900,197500,191500,187400,186500,171200,188600,207800,2.30E+05,214200,2.18E+05,212200,230800,225800,235800,2.57E+05,2.64E+05,262600,268300
96757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72700,71600,68400,73900,80200,75800,69700,69800,74100,8.10E+04,81100,87700,88300,88400,9.00E+04,90200,89300,82800,73200,79500,85300,97600,92500,93900,92300,98900,114600,108700,109800,104200,120500,111800,112600,98800,111300,1.13E+05,127900,122700,129200,131700,130100,120300,117500,121900,128300,1.25E+05,134100,137600,134400,132800,126600,133500,140500,162500,171800,173300,166700,167600,1.64E+05,153100,151200,160700,160100,157400,154700,167400,176300,177900,195600,184800,178200,164100,178500,184700,186900,186600,199500,197600,206800,212100,235100
98104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297800,295300,286400,286600,273900,277300,272300,3.03E+05,314200,3.10E+05,307600,310800,322800,313400,316800,2.98E+05,325800,346200,3.60E+05,326200,309400,299600,319800,309400,313800,322800,337600,351900,353800,346100,355700,357400,370600,358300,3.44E+05,3.52E+05,353600,371100,371900,386800,384600,398700,395200,396700,378800,386800,379900,375400,381900,393500,411200,394600,387200,401500,398700,423800,4.03E+05,412700,3.62E+05
67459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180400,1.77E+05,189300,181100,172800,164900,165800,174800,179800,1.74E+05,184600,181900,191500,182100,196200,186400,1.98E+05,194200,231700,214900,197700,157600,177700,182900,209500,2.05E+05,
73724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243700,251400,239200,244800,286600,295500,297900,261400,308500,306500,312500,284300,3.04E+05,301300,286300,274600,2.83E+05,283100,280200,270500,2.91E+05,275600,301800,285300,287900,269400,260200,253400,258600,2.60E+05,283600,258500,300400,290200,299900,274100,306400,312700,287500,259400
87142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263700,270100,268600,285700,281500,283700,2.66E+05,258200,2.66E+05,255600,2.60E+05,254100,264100,271700,279100,288600,285600,280400,279700,291500,297900,312700,315700,323100,312200,300600,284600,279300,275500,282500,299500,298800,309600,304500,326100,336200,
87514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138500,144100,155600,147600,150500,1.46E+05,144800,130600,128200,131100,123600,122900,121600,122600,118100,114500,113700,110100,121500,132600,131500,122300,123300,127900,135200,134200,138600,143400,132700,1.31E+05,125300,147300,152700,157600,1.49E+05
99504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369500,376200,391300,409800,428200,420900,397600,392700,409300,425400,412900,4.23E+05,445600,483900,473700,468600,438700,464800,468100,4.77E+05,454300,4.60E+05,462100,4.73E+05,468700,462100,472400,466100,498700,498900,523600,547900,569300,532500,514600,521100,545500,547600,542200,5.36E+05,548200,548100,564200,584100,617600,6.29E+05,624400,611500,616700,608900,624300,604400,618300,594700,622100,605800,588300,591700,6.16E+05,6.44E+05,643400,616400
93470,197500,185500,184500,171800,169500,165100,162700,161500,174600,190500,194800,188400,178400,185700,1.80E+05,1.83E+05,174400,179900,175200,177100,178500,181800,184900,185400,182200,180800,180300,189200,181100,187200,176100,176200,174400,175500,184700,179200,184200,178800,179500,180500,1.83E+05,184300,179900,176700,182700,189200,198400,189400,188200,176700,178700,180700,186500,191100,197100,194100,188100,185700,199100,204600,205500,194300,198800,196100,2.01E+05,207100,210400,221700,214900,214400,208800,2.18E+05,2.20E+05,221200,217200,220600,223600,223900,229200,2.33E+05,233900,236600,2.36E+05,239100,2.35E+05,236500,240600,244900,251100,252400,255200,254100,255600,259400,260900,264400,266200,277700,2.78E+05,286500,281700,289600,285500,282900,283100,284100,294800,3.02E+05,307600,305100,300700,304300,306600,307600,3.05E+05,307700,316800,320400,316300,3.12E+05,314800,323700,322400,322600,324100,332900,328800,329700,334400,347600,347700,341800,3.37E+05,342200,3.45E+05,342800,337700
66560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266400,269300,263600,284100,261100,247300,263400,253200,268900,250400,255900,242900,247400,251800,261800,261600,274700,266300,274900,256300,238800,2.41E+05,245900,262600,266200,253400,250200,246700,262400,288400,287200,310300,301500,3.07E+05,283500,277100,2.79E+05,308800,312200,327600,316200,324400,301700,312300,318200,340300,344500,347600,348200,3.34E+05,324900,320300,302500,315600,3.17E+05,344700,3.33E+05,337200,342400,3.38E+05,322500,3.24E+05,312600,321400
74623,1.42E+05,148800,151800,151800,140400,139800,142300,145900,139500,141400,144700,148500,1.42E+05,153500,161300,166300,1.60E+05,148900,1.53E+05,160400,170500,176200,163900,164100,147500,145900,154500,1.56E+05,162800,146500,152900,155900,154700,141300,131900,135600,139300,146400,154700,150900,140500,128200,131100,145400,1.43E+05,155300,140900,136700,121500,136600,139700,149500,133500,140100,140500,149500,145800,146300,133500,132800,1.31E+05,140700,141100,137100,136800,140100,143500,137300,135400,139600,1.55E+05,146700,145100,136800,154300,150700,151500,1.46E+05,145100,147200,148900,147600,154700,151400,1.54E+05,142800,148300,151300,153700,146100,148100,146800,152100,149500,1.52E+05,155500,155200,161500,156100,156700,1.52E+05,161600,165100,175700,1.81E+05,1.90E+05,183900,169700,159500,1.64E+05,176200,194200,196100,199600,195700,195300,190400,187500,187600,194500,198600,191500,186400,185400,195100,1.95E+05,196100,193300,192900,192200,206200,209500,218700,214800,218700,209800,2.16E+05
84465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181800,209800,215600,215300,190600,176400,185200,179800,193300,1.94E+05,202500,195700,190800,183500,149400,158700,162700,195700,1.56E+05,151200,150400,184700,183700,188300,192800,194400,190600,171700,184100,192500,203800,198600,200800,202800,207300,211100,216200,208100,200700,176500,177600,1.81E+05,203500,208400,203500,198500,190700,2.00E+05,204100,215500,208900,215800,210400,217400,214500,222500,222200,222200,219700,209200,204300,216500,234300,241700,226700,223200,222600,226400,215600,223300,226300,248900,250400,252600,248100,227700,237800,231900,247800,233100,228600
95805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223100,230300,246700,275800,277300,328900,297600,3.04E+05,247900,313300,318200,327400,256300,259500,259500,2.64E+05,261100,255700,2.89E+05,295700,308900,284700,293800,293800,293500,291700,292200,300500,308800,3.00E+05,299500,2.78E+05,2.88E+05,288200,308300,309200,3.16E+05,300900,293100
78993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61100,61200,62200,64500,65700,68900,67700,65600,6.60E+04,61100,62100,59500,65200,67800,7.00E+04,73900,69400,70600,63700,68200,66200,6.60E+04,68900,79100,8.50E+04,84700,
94265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248600,246900,229400,231300,233500,239100,243300,248400,2.47E+05,235800,230300,222900,246800,246400,242500,228100,228700,243900,241800,247700,246800,2.53E+05,247800,250900,255900,274300,270400,265300,2.55E+05,258600,280400,298100,303100,297700,294400,302500,311900,302800,306800,309100,329500,323400,314600,316900,309600,328100,348400,372800,369500,326900,312100,297800,317800,326600
60942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140800,170600,173400,174100,1.47E+05,146500,153200,132600,123400,112500,120400,127700,1.28E+05,133600,137900,150800,165400,155400,151300,136400,1.45E+05,140700,145300,147400,145400,133500,127700,1.34E+05,137200,137300,129500,142400,143800,142900,131900,122500,132900,143800,147700,1.37E+05,129500,1.38E+05,130400,137100,123500,1.31E+05,123200,143900,143700,137300,119500,129400,144700,155400,155400,152900,142300,136200
84586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532100,471100,470900,475200,4.70E+05,460900,458400,487600,490100,502400,465700,458300,478500,493600,495800,518800,5.56E+05,5.93E+05,540700,535500,529300,471400,4.75E+05,519500,598200,5.97E+05,559700,545300,547300,538500,558200,517600,597400,5.87E+05,6.21E+05,512400,522600,515700,514800,512800,490100,492400,4.92E+05,529500,546500,484400,463700,471200,540800,5.61E+05,577500,572800,571800,559900,592800,569100,582700,563100,601200,594500,572100,558300,591800,628600,602900,543800,557100,565700,629100,567700,605800,563600,594400,600800,584800
66748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416600,387600,390400,421200,398200,380400,346300,353300,3.81E+05,374500,365300,365800,384800,3.90E+05,382100,364800,379300,372700,380700,3.56E+05,345600,342900,3.49E+05,359500,361800,357500,368800,392800,410900,404600,406800,397800,402200,389300,383300,371800,367200,377200,373200,365100,352500,372300,385900,364900,376100,395500,426700,4.13E+05,385400,374600,376500,353100,378600,376400,419200,382200,389500,392800,451800,4.86E+05,4.61E+05,450600,4.24E+05,
70218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201500,200200,198300,1.89E+05,193600,193700,196700,198200,209300,192700,205700,226500,236400,231500,203900,2.15E+05,215100,230500,222300,208100,202400,219500,226500,224400,197600,208900,1.95E+05,206500,192700,205600,220900,235700,230800,231100,249600,271900,267700,2.53E+05,254300
58374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322600,333600,317200,314700,310600,2.98E+05,305100,290300,333600,358700,369800,330300,289300,295300,317300,3.34E+05,336200,320700,303800,318500,308600,322800,309500,3.13E+05,320100,328100,335400,323900,318700,317900,332200,344300,331100,365600,377900,398800,358600,322200,
66678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307500,320700,330800,306600,313800,314900,345800,339800,315800,321600,330300,368700,370500,358400,357400,350900,351600,357400,358400,374400,371600,364300,357500,368300,344100,316300,300600,320200,351400,365200,363700,364100,325900,324100,298500,324100,339500,346700,352200,3.46E+05
422747,208600,201700,2.01E+05,197500,194700,189100,176900,180100,191900,198800,2.04E+05,205500,203800,191900,189100,201400,196700,193500,191100,200100,1.84E+05,172200,184700,201600,203100,2.02E+05,201300,213600,194200,185700,185200,198800,2.03E+05,188500,179500,182500,172300,174600,152800,173400,179200,193100,182300,181800,182700,186500,194600,191500,183500,164900,173800,191700,190100,188300,177900,1.85E+05,2.02E+05,202500,207400,186600,191400,175400,179400,179500,195300,193900,198200,198400,196100,194900,194200,199700,202400,1.99E+05,196200,197500,201300,218400,213500,215300,200500,203900,206700,212400,209600,213600,212900,212800,207300,210500,207400,206200,191200,192500,1.99E+05,209700,218500,218200,2.20E+05,215200,213500,210400,211600,210600,220600,225700,223100,215300,209200,2.09E+05,211700,213900,220700,221100,224100,226400,230400,221900,215600,211700,210300,212700,209200,2.17E+05,217300,223500,222700,222600,224300,2.23E+05,234200,242400,265700,268900,2.63E+05,261200,2.52E+05
58373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256500,254400,227500,236700,240900,243600,242600,248500,279400,291700,298100,261500,262400,257100,241100,225900,259300,289600,2.97E+05,2.38E+05,234100,235900,265100,270700,281800,293200,265200,257200,246800,268200,269500,250800,261100,263600,298300,307300,288200,296400,2.55E+05,279500,266500,311600,338500,302600,313200,292100,324900,326900,304300,300300,287600
62238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398100,420500,409600,4.06E+05,4.03E+05,398500,386300,385200,384700,3.89E+05,389400,381900,383200,377600,381400,381100,387400,4.19E+05,416300,405400,370900,3.68E+05,382100,390200,383100,3.91E+05,389200,385900,373200,3.73E+05,389200,410500,447700,442400,428400,393300,385600,392900,378100,381800,370500,404900,398200,402500,429600,4.79E+05,475500,443600,416300
79159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160700,168800,153700,165800,176300,187900,172700,156800,166700,186300,207300,200200,195100,188800,201300,217600,219800,206300,194400,203500,248800,244200,224600,193500,190800,201500,199300,211300,208600,219300,225700,229500,231700,2.10E+05,193900,188100,198200,218700,224200,225200,237200,235600,238800,207800,249900,247100,2.70E+05,231400,241200,244500,2.36E+05,2.25E+05,227900,227500,228800,229200,247700,2.59E+05,252600,237500,241700,250200,247200,241700,232200,242300,245900,248500,244800,269300,306600,318500,309600,289500,273600,2.86E+05,287400,318800,313100,324300,359300,356200,375600,320100,318200,282600,273300
